track_unique_id,popularity_target
56621,0
56626,1
56629,1
56634,1
56637,1
56642,0
56646,0
56647,0
56649,0
56654,1
56656,0
56665,0
56666,1
56672,1
56674,0
56675,1
56679,0
56681,1
56685,0
56686,0
56688,0
56689,0
56692,0
56693,0
56701,1
56703,1
56705,1
56706,0
56711,0
56712,1
56713,1
56715,1
56716,1
56719,0
56720,0
56728,0
56730,0
56732,0
56736,1
56737,0
56740,0
56743,0
56744,0
56748,0
56749,0
56752,1
56755,1
56757,0
56761,1
56762,0
56765,1
56766,1
56770,1
56771,1
56772,1
56774,1
56778,1
56780,0
56789,0
56794,1
56796,1
56797,1
56798,0
56801,0
56802,0
56803,0
56807,1
56811,0
56817,0
56818,0
56824,1
56828,1
56838,1
56839,0
56844,0
56845,0
56855,1
56856,1
56859,0
56860,1
56861,1
56863,1
56864,1
56871,1
56874,0
56876,0
56883,0
56885,0
56890,0
56895,0
56897,1
56900,0
56904,1
56905,1
56906,1
56907,0
56913,1
56914,0
56916,1
56923,1
56926,0
56930,0
56931,1
56932,0
56934,1
56935,1
56940,1
56944,0
56954,1
56961,1
56962,0
56975,1
56976,1
56988,1
56990,0
57001,1
57002,1
57004,1
57005,1
57008,1
57010,1
57015,1
57018,1
57019,1
57025,1
57031,1
57034,1
57038,1
57040,1
57041,1
57045,0
57046,1
57048,1
57051,1
57053,0
57058,1
57059,1
57060,1
57064,1
57068,1
57073,1
57074,1
57075,0
57085,1
57086,1
57087,1
57088,1
57093,0
57094,0
57097,1
57101,1
57102,1
57105,1
57107,1
57112,1
57116,0
57117,1
57118,1
57123,1
57127,0
57128,0
57129,0
57131,0
57136,0
57139,1
57140,0
57152,1
57164,1
57165,0
57166,1
57177,1
57180,1
57181,1
57182,1
57185,1
57186,1
57187,1
57188,1
57191,1
57192,1
57195,1
57197,0
57200,1
57212,1
57213,1
57214,1
57215,0
57217,0
57218,0
57222,1
57231,0
57234,0
57236,0
57242,0
57252,1
57258,0
57269,0
57270,0
57271,0
57273,0
57274,0
57280,0
57288,0
57292,0
57293,0
57296,0
57299,0
57302,1
57306,1
57307,1
57308,1
57311,1
57312,1
57313,1
57316,1
57317,1
57318,1
57327,1
57336,1
57337,1
57340,1
57347,1
57348,0
57351,1
57354,1
57355,1
57356,1
57361,1
57362,1
57363,0
57365,1
57366,1
57368,0
57370,1
57377,0
57379,0
57383,0
57385,1
57386,1
57387,0
57400,1
57401,0
57404,0
57408,1
57411,1
57412,1
57413,1
57416,1
57419,1
57424,1
57425,1
57426,1
57430,0
57434,0
57437,0
57438,0
57445,0
57446,0
57447,0
57452,1
57453,1
57455,1
57456,1
57459,1
57461,1
57462,1
57463,1
57468,1
57471,1
57475,1
57481,1
57484,0
57485,1
57488,0
57489,1
57491,1
57494,1
57501,1
57503,0
57506,0
57507,1
57521,1
57526,1
57528,1
57532,0
57533,0
57536,1
57537,0
57538,0
57542,0
57543,0
57549,0
57552,1
57553,1
57555,1
57556,1
57562,1
57565,1
57567,1
57568,1
57571,1
57575,1
57578,1
57580,1
57582,1
57583,1
57585,0
57591,1
57595,0
57597,0
57598,0
57605,1
57606,1
57611,1
57617,1
57622,1
57624,1
57625,1
57628,1
57639,1
57641,1
57643,0
57644,0
57646,1
57653,1
57659,0
57662,1
57663,1
57665,1
57666,1
57670,1
57671,1
57672,0
57681,1
57682,1
57685,0
57686,0
57689,0
57695,0
57696,0
57706,1
57710,1
57712,1
57717,1
57720,1
57721,1
57722,0
57723,1
57725,0
57726,1
57734,0
57738,0
57747,0
57754,0
57758,1
57759,1
57762,1
57763,1
57764,1
57765,1
57768,1
57770,1
57774,1
57779,1
57783,1
57785,1
57791,1
57794,0
57806,1
57807,1
57809,1
57810,0
57815,1
57820,1
57821,1
57827,1
57830,0
57834,0
57835,0
57837,0
57838,0
57842,0
57844,0
57845,1
57846,0
57850,0
57855,1
57860,1
57863,1
57864,1
57869,0
57871,1
57875,0
57877,0
57878,0
57880,0
57881,0
57882,0
57887,0
57890,0
57892,0
57897,0
57901,1
57903,1
57904,1
57910,1
57914,1
57917,1
57918,1
57919,1
57922,0
57925,1
57931,0
57933,0
57949,0
57950,1
57952,1
57958,1
57959,1
57960,1
57968,1
57971,1
57972,1
57973,1
57976,1
57978,1
57979,1
57982,1
57983,1
57984,0
57989,1
57990,1
57994,1
57997,0
58000,1
58004,0
58007,1
58011,0
58012,0
58018,0
58025,0
58029,0
58033,0
58034,0
58036,0
58041,0
58042,0
58048,0
58050,1
58052,0
58056,1
58057,0
58058,0
58059,0
58060,1
58061,1
58064,1
58069,1
58071,1
58076,0
58077,0
58078,0
58079,0
58080,0
58082,0
58083,0
58085,0
58091,0
58101,1
58102,0
58104,0
58106,0
58108,0
58112,0
58113,0
58114,0
58118,1
58120,1
58121,1
58124,0
58125,1
58129,0
58135,0
58137,0
58138,0
58145,0
58146,0
58149,0
58155,0
58158,0
58159,0
58162,1
58163,0
58164,0
58165,1
58167,0
58170,0
58174,0
58180,0
58181,1
58183,0
58187,0
58189,0
58195,0
58196,0
58197,0
58199,0
58201,0
58208,0
58213,0
58222,0
58224,0
58225,1
58227,0
58234,0
58237,0
58240,0
58242,0
58245,0
58250,1
58258,0
58262,0
58264,1
58270,1
58273,0
58278,0
58284,0
58287,0
58290,0
58291,0
58292,0
58296,0
58298,0
58305,0
58307,0
58309,0
58311,1
58319,0
58320,0
58322,0
58324,0
58325,1
58338,0
58339,0
58341,0
58345,0
58347,0
58351,1
58354,0
58355,0
58361,0
58362,0
58363,0
58365,0
58366,1
58368,1
58370,0
58371,0
58374,1
58375,0
58380,0
58381,1
58386,0
58388,0
58392,0
58395,0
58401,0
58402,0
58404,0
58405,0
58409,0
58410,0
58412,0
58416,0
58417,1
58419,0
58421,0
58423,0
58426,0
58428,0
58429,0
58430,0
58432,0
58437,0
58439,0
58441,0
58443,0
58448,1
58455,1
58457,0
58459,1
58460,1
58463,0
58464,0
58468,0
58471,0
58476,0
58477,0
58483,0
58485,1
58489,0
58494,0
58497,0
58511,0
58512,1
58516,0
58517,0
58518,0
58519,1
58522,0
58525,1
58533,0
58539,0
58544,0
58547,0
58551,1
58553,0
58554,0
58555,1
58562,0
58564,0
58567,1
58569,1
58571,0
58573,0
58575,0
58589,0
58590,0
58591,0
58593,0
58594,0
58605,1
58607,0
58614,0
58617,1
58619,0
58621,0
58622,0
58623,0
58624,0
58626,0
58632,0
58633,0
58634,0
58638,1
58640,0
58652,0
58657,1
58659,0
58660,0
58661,0
58662,0
58664,0
58667,1
58670,0
58674,0
58675,0
58681,0
58682,0
58686,0
58689,0
58691,1
58693,0
58696,0
58699,0
58708,0
58711,0
58716,1
58717,0
58721,0
58722,0
58728,0
58729,0
58732,0
58743,0
58748,0
58750,0
58751,0
58756,0
58757,0
58761,0
58767,0
58772,0
58776,1
58779,1
58787,0
58790,0
58795,0
58800,0
58804,0
58807,0
58808,0
58809,0
58821,1
58832,0
58837,0
58842,0
58846,0
58857,0
58858,0
58868,0
58869,1
58880,0
58883,0
58885,0
58891,0
58893,0
58894,0
58895,0
58902,0
58903,1
58904,0
58908,0
58909,0
58910,1
58912,0
58917,0
58919,0
58927,0
58932,0
58934,1
58937,0
58938,0
58943,0
58947,0
58948,0
58950,0
58953,0
58961,0
58962,0
58964,1
58965,0
58966,0
58969,0
58970,0
58972,0
58977,0
58978,0
58979,1
58980,0
58982,0
58991,0
58993,0
58999,0
59001,0
59007,0
59011,0
59012,0
59013,0
59014,0
59018,0
59020,0
59023,0
59027,0
59033,0
59037,0
59038,0
59045,0
59054,0
59060,0
59061,0
59071,0
59077,0
59078,0
59079,0
59084,0
59086,0
59088,0
59093,0
59096,0
59098,0
59102,0
59103,0
59104,0
59106,0
59107,0
59108,0
59109,0
59110,0
59112,0
59114,0
59120,0
59134,0
59135,0
59142,0
59144,0
59152,0
59153,0
59154,0
59158,1
59161,0
59162,0
59166,0
59170,0
59177,0
59181,0
59186,0
59187,0
59190,0
59194,0
59195,0
59205,0
59206,0
59209,0
59210,0
59221,0
59224,0
59226,0
59236,0
59240,0
59242,0
59244,0
59248,0
59249,0
59253,0
59255,0
59259,0
59268,0
59271,0
59277,0
59280,0
59284,0
59290,0
59292,0
59294,0
59299,0
59302,0
59307,0
59308,0
59309,0
59310,0
59311,0
59313,0
59322,0
59325,0
59326,0
59329,0
59333,0
59338,0
59339,1
59345,0
59348,0
59350,0
59357,0
59358,1
59359,0
59360,0
59362,0
59363,0
59365,0
59367,0
59368,0
59369,0
59378,0
59381,0
59386,0
59392,0
59400,0
59404,1
59409,0
59411,0
59420,0
59427,0
59428,0
59433,0
59436,0
59441,0
59444,0
59445,0
59446,0
59447,0
59448,0
59452,0
59455,0
59456,0
59457,0
59462,0
59463,0
59466,0
59467,0
59471,0
59476,0
59477,0
59493,0
59499,0
59501,0
59503,0
59504,0
59505,0
59508,0
59517,0
59519,0
59522,0
59528,0
59533,0
59540,0
59541,0
59545,0
59548,0
59553,0
59554,0
59555,0
59558,0
59559,1
59561,0
59562,0
59568,0
59569,0
59575,0
59579,0
59585,0
59589,0
59594,0
59598,0
59609,0
59614,0
59619,0
59620,0
59621,0
59623,0
59628,0
59631,0
59632,0
59637,1
59639,0
59640,0
59642,0
59646,0
59649,0
59651,0
59652,0
59661,0
59663,0
59666,0
59667,0
59669,0
59674,0
59678,0
59681,0
59685,0
59693,0
59695,0
59699,0
59704,0
59705,0
59706,0
59708,0
59714,0
59721,0
59725,0
59726,1
59728,0
59733,0
59738,0
59740,0
59741,0
59743,0
59745,0
59751,0
59752,0
59755,0
59759,1
59769,0
59774,0
59775,0
59782,0
59785,0
59788,0
59794,0
59802,0
59806,0
59808,0
59809,0
59818,0
59820,0
59822,0
59824,0
59825,0
59826,0
59828,0
59832,0
59833,0
59842,0
59845,0
59847,0
59856,0
59857,0
59861,0
59863,0
59864,0
59869,0
59877,0
59878,0
59880,0
59885,0
59897,0
59899,0
59901,0
59904,0
59905,0
59906,0
59908,0
59914,0
59915,0
59918,0
59920,0
59926,0
59933,0
59939,0
59943,0
59944,0
59948,0
59952,0
59956,0
59959,0
59960,0
59963,0
59968,0
59971,0
59973,0
59975,0
59983,0
59986,0
59987,0
59988,0
59990,0
59996,0
60000,0
60005,1
60007,1
60009,1
60017,1
60023,1
60027,0
60034,0
60036,1
60037,0
60039,0
60041,0
60042,0
60043,0
60050,0
60056,0
60057,0
60061,1
60063,1
60070,1
60074,0
60075,1
60076,1
60078,0
60079,0
60080,0
60081,0
60087,1
60094,1
60095,0
60104,0
60105,1
60111,0
60113,0
60114,0
60116,0
60122,1
60125,0
60130,0
60133,0
60137,0
60141,0
60143,0
60145,0
60146,0
60150,0
60152,0
60153,0
60154,1
60158,0
60163,0
60164,1
60165,0
60166,0
60168,0
60169,0
60170,0
60171,0
60176,0
60177,0
60182,0
60183,0
60187,0
60189,0
60191,0
60192,0
60199,0
60202,1
60208,0
60209,0
60214,0
60215,1
60219,0
60220,0
60221,0
60224,0
60229,0
60230,0
60232,0
60234,0
60239,0
60242,0
60246,0
60247,0
60248,0
60249,0
60250,0
60251,0
60256,0
60257,0
60264,0
60265,0
60266,0
60268,0
60271,0
60274,0
60276,0
60278,0
60280,0
60286,0
60288,0
60291,0
60295,1
60296,0
60297,1
60298,0
60305,0
60311,0
60317,0
60319,0
60322,0
60323,0
60326,0
60327,0
60329,0
60330,1
60331,0
60337,0
60339,0
60347,1
60364,0
60370,0
60371,0
60373,0
60374,1
60381,0
60382,0
60383,0
60386,0
60393,0
60395,0
60398,0
60400,0
60409,1
60413,1
60414,0
60419,0
60425,0
60429,0
60431,1
60433,0
60435,0
60437,1
60440,0
60442,0
60449,0
60450,0
60451,0
60455,0
60457,0
60458,0
60459,0
60460,1
60463,0
60467,1
60470,0
60471,0
60472,1
60474,0
60478,1
60479,0
60486,0
60488,0
60492,0
60497,0
60502,1
60505,0
60507,0
60508,0
60509,0
60515,0
60518,0
60524,1
60529,0
60536,0
60537,1
60540,0
60544,1
60546,0
60550,0
60552,0
60556,0
60557,1
60559,0
60565,0
60568,0
60569,0
60571,0
60575,0
60577,1
60579,0
60580,0
60581,1
60583,1
60588,0
60590,0
60597,0
60601,1
60602,1
60605,0
60607,0
60608,0
60613,0
60619,0
60643,0
60647,0
60648,1
60651,0
60655,0
60657,0
60665,0
60668,0
60670,0
60672,0
60674,0
60679,0
60680,0
60682,1
60685,0
60687,0
60691,0
60699,0
60700,0
60705,0
60707,0
60711,0
60714,0
60718,0
60720,0
60728,0
60731,0
60733,1
60735,0
60738,0
60742,0
60743,0
60751,0
60756,0
60759,0
60769,0
60770,0
60779,0
60781,1
60786,1
60788,0
60789,0
60790,1
60793,0
60803,0
60806,1
60808,0
60812,0
60819,0
60821,0
60822,0
60834,0
60836,0
60841,0
60842,0
60844,0
60845,1
60846,0
60847,0
60852,0
60856,0
60862,0
60864,0
60866,0
60868,0
60870,0
60872,0
60875,0
60876,0
60877,0
60879,0
60880,1
60881,0
60882,0
60888,0
60897,1
60900,1
60902,0
60903,0
60904,0
60906,0
60907,0
60908,0
60913,0
60925,0
60927,0
60929,0
60932,0
60933,0
60954,0
60958,0
60959,0
60960,0
60961,0
60965,0
60968,0
60969,0
60970,1
60975,0
60976,0
60980,0
60981,0
60987,0
60988,0
60989,0
60991,0
60993,1
60995,0
60996,0
60997,0
61000,0
61002,1
61007,1
61010,1
61016,1
61020,1
61021,0
61024,0
61029,0
61034,0
61037,0
61043,0
61048,0
61051,1
61054,0
61059,0
61060,0
61067,0
61070,0
61079,0
61085,0
61090,0
61091,0
61092,0
61095,0
61098,0
61099,0
61105,0
61106,0
61112,0
61117,0
61119,0
61123,1
61124,0
61126,0
61128,0
61132,0
61133,0
61136,0
61137,0
61141,0
61143,0
61150,0
61154,0
61162,0
61165,0
61167,0
61168,1
61172,0
61176,0
61179,0
61180,0
61181,0
61184,0
61191,0
61198,1
61200,1
61203,0
61205,1
61207,1
61210,1
61211,0
61213,1
61218,0
61219,0
61220,0
61221,0
61223,0
61231,0
61232,1
61234,0
61235,0
61238,0
61239,0
61241,0
61244,0
61249,0
61252,0
61254,0
61261,0
61266,0
61270,1
61275,0
61283,0
61285,0
61290,0
61294,0
61296,0
61297,0
61299,0
61307,0
61308,0
61310,0
61315,0
61317,0
61318,0
61322,0
61325,0
61326,1
61329,0
61334,0
61342,0
61345,0
61348,0
61352,0
61355,0
61364,0
61366,0
61370,0
61372,0
61380,0
61395,0
61397,0
61399,0
61400,0
61403,0
61408,0
61409,0
61411,0
61412,0
61418,0
61421,0
61428,0
61430,0
61432,0
61438,0
61443,0
61448,0
61449,0
61454,0
61458,0
61461,0
61464,0
61468,1
61469,0
61470,0
61479,0
61484,0
61487,0
61496,0
61498,0
61499,0
61506,0
61508,0
61511,0
61512,0
61514,0
61515,0
61520,0
61523,0
61528,0
61532,0
61533,0
61535,0
61542,0
61543,0
61547,0
61548,0
61552,1
61553,1
61555,0
61556,1
61560,0
61563,0
61565,0
61567,0
61569,0
61571,0
61573,0
61574,0
61577,0
61591,0
61593,0
61595,0
61598,0
61605,0
61612,0
61615,1
61618,0
61621,0
61623,0
61624,0
61628,0
61634,0
61636,0
61637,1
61638,0
61640,0
61641,0
61643,1
61648,0
61649,0
61650,0
61653,1
61655,1
61656,0
61657,0
61658,1
61659,0
61660,0
61661,1
61662,1
61668,1
61673,0
61674,0
61676,0
61685,0
61691,0
61694,0
61696,0
61697,1
61699,0
61703,0
61704,0
61705,0
61706,0
61714,0
61729,0
61735,0
61736,0
61738,0
61740,0
61741,0
61747,0
61749,0
61754,0
61759,0
61761,0
61766,0
61770,0
61773,0
61774,1
61777,0
61778,0
61780,0
61783,0
61784,0
61785,0
61790,0
61793,0
61796,0
61802,0
61809,0
61811,0
61812,0
61814,0
61815,0
61819,0
61820,0
61825,0
61835,0
61837,0
61839,0
61841,1
61843,0
61846,0
61848,0
61851,0
61853,0
61866,0
61867,0
61870,0
61871,1
61872,0
61873,0
61875,0
61878,0
61882,0
61883,0
61890,0
61891,0
61900,1
61904,1
61906,0
61912,0
61917,0
61925,0
61927,0
61928,0
61931,0
61932,0
61935,0
61937,0
61940,0
61941,0
61946,1
61955,1
61956,0
61960,1
61961,0
61962,0
61967,0
61968,0
61979,0
61981,0
61982,1
61985,0
61989,0
61996,0
61999,0
62004,1
62005,1
62006,1
62009,1
62010,0
62011,1
62012,1
62016,0
62018,0
62026,0
62034,0
62037,0
62042,0
62043,0
62044,0
62045,0
62049,0
62050,1
62053,0
62064,0
62065,0
62066,0
62067,0
62069,0
62070,0
62073,0
62075,0
62079,0
62084,0
62087,0
62090,0
62091,0
62092,0
62097,0
62098,0
62102,1
62105,1
62106,1
62109,1
62116,1
62117,1
62128,1
62135,1
62138,1
62139,1
62141,1
62144,0
62145,1
62149,0
62152,1
62153,0
62155,1
62161,1
62165,1
62169,1
62173,0
62177,1
62178,1
62180,1
62183,1
62186,0
62191,0
62194,0
62195,0
62199,0
62202,0
62203,1
62204,1
62207,1
62210,1
62215,1
62216,1
62219,1
62220,1
62226,1
62227,0
62228,1
62231,0
62240,0
62247,0
62250,1
62252,0
62253,1
62254,1
62258,1
62259,1
62262,1
62265,1
62267,1
62269,0
62274,1
62276,1
62281,1
62290,0
62291,0
62296,0
62297,0
62304,1
62305,1
62311,0
62312,1
62314,1
62315,0
62316,1
62317,1
62318,1
62321,1
62328,0
62329,1
62332,1
62334,1
62338,1
62340,1
62341,1
62343,1
62344,0
62350,1
62352,1
62353,1
62354,1
62359,1
62360,1
62362,1
62364,1
62366,1
62367,1
62371,0
62378,1
62379,1
62383,1
62390,0
62392,1
62401,0
62407,1
62411,1
62413,1
62418,1
62427,1
62428,1
62430,1
62434,1
62437,1
62441,1
62445,1
62446,0
62447,0
62449,1
62452,1
62454,1
62455,1
62459,1
62462,1
62464,1
62470,1
62476,1
62477,1
62478,1
62479,1
62481,1
62482,1
62486,1
62487,1
62488,1
62498,1
62499,0
62503,1
62504,1
62506,1
62510,1
62511,1
62527,1
62528,1
62529,1
62531,1
62536,1
62548,1
62549,0
62554,1
62557,1
62558,0
62561,1
62562,1
62566,1
62571,1
62572,1
62575,1
62577,1
62578,1
62579,1
62581,1
62584,1
62585,1
62588,1
62591,1
62595,1
62596,1
62597,0
62599,1
62600,1
62602,1
62604,1
62605,1
62606,1
62608,1
62609,1
62614,1
62615,1
62616,1
62617,1
62618,1
62621,1
62622,1
62626,1
62628,1
62631,1
62633,1
62638,0
62639,1
62641,1
62649,1
62659,0
62663,0
62664,0
62666,1
62667,0
62673,1
62675,1
62677,1
62682,1
62684,1
62685,0
62686,1
62689,1
62693,1
62696,1
62697,1
62700,1
62704,1
62705,0
62707,0
62717,1
62719,1
62720,1
62727,1
62729,1
62730,0
62733,1
62735,1
62738,1
62741,1
62743,1
62749,1
62750,1
62753,1
62756,0
62757,1
62760,1
62763,1
62764,1
62772,1
62777,0
62783,0
62788,0
62792,1
62799,1
62800,1
62802,1
62804,1
62816,1
62822,1
62825,0
62826,1
62828,1
62832,1
62838,1
62846,1
62849,1
62852,1
62854,1
62855,1
62857,1
62859,0
62861,1
62862,1
62864,1
62865,1
62867,1
62868,0
62869,1
62887,1
62889,1
62892,1
62895,1
62896,1
62897,1
62899,0
62900,1
62902,1
62905,1
62908,1
62911,1
62918,1
62922,1
62932,0
62936,1
62937,0
62944,0
62951,1
62952,1
62954,1
62964,1
62966,1
62971,1
62975,0
62978,1
62980,0
62983,1
62986,0
62988,0
62989,0
62998,0
63002,1
63005,1
63007,1
63009,0
63013,1
63015,1
63017,1
63018,1
63020,1
63028,1
63030,0
63031,0
63033,0
63035,1
63036,0
63046,0
63047,0
63048,0
63049,0
63050,1
63052,1
63053,1
63055,1
63061,1
63062,1
63065,1
63066,0
63068,1
63072,1
63082,1
63096,0
63098,0
63114,1
63119,1
63120,1
63122,1
63124,1
63126,1
63132,1
63136,1
63142,1
63145,0
63147,1
63149,0
63156,1
63158,1
63161,1
63164,1
63167,1
63169,1
63181,1
63182,1
63183,1
63193,1
63198,1
63199,1
63207,1
63210,1
63213,1
63215,1
63218,1
63222,1
63224,1
63239,1
63240,1
63242,1
63245,1
63250,1
63262,1
63263,1
63264,1
63267,0
63272,1
63274,1
63275,1
63284,1
63285,0
63286,0
63287,1
63297,1
63298,1
63300,1
63302,1
63307,0
63309,1
63311,1
63313,1
63314,1
63316,0
63319,1
63329,1
63330,1
63334,1
63339,1
63340,1
63341,1
63347,0
63360,1
63361,1
63362,1
63364,1
63373,1
63375,1
63378,0
63381,1
63383,1
63384,1
63390,0
63398,1
63414,1
63415,0
63417,0
63418,1
63419,1
63420,1
63421,1
63422,1
63423,1
63424,1
63425,0
63426,0
63430,1
63431,1
63432,1
63434,1
63438,0
63441,1
63443,0
63445,1
63448,1
63464,1
63466,0
63468,0
63469,0
63476,1
63481,1
63482,1
63485,1
63487,0
63488,0
63495,1
63498,0
63499,0
63501,1
63502,1
63504,1
63506,0
63509,0
63512,0
63516,1
63517,1
63519,0
63520,1
63521,1
63524,0
63525,1
63526,1
63529,0
63531,1
63532,1
63538,1
63542,0
63546,0
63547,1
63548,0
63553,1
63558,1
63563,0
63577,0
63583,0
63584,1
63586,1
63591,1
63596,1
63597,0
63601,1
63603,1
63604,1
63608,1
63618,0
63626,1
63629,1
63631,0
63637,1
63639,0
63640,1
63648,1
63653,1
63662,1
63664,0
63665,1
63673,1
63675,0
63677,0
63678,1
63679,1
63680,1
63681,0
63682,1
63685,0
63686,1
63687,0
63691,0
63694,0
63695,1
63698,0
63701,1
63703,0
63709,1
63710,1
63713,1
63714,1
63715,1
63716,1
63719,1
63720,1
63725,1
63729,0
63733,1
63735,0
63738,0
63757,1
63758,1
63760,1
63764,0
63770,0
63774,1
63776,0
63777,1
63781,1
63790,1
63791,0
63792,0
63796,1
63802,0
63806,0
63809,1
63812,0
63817,1
63821,1
63826,1
63831,1
63833,0
63834,1
63836,1
63837,1
63838,1
63839,0
63840,0
63842,0
63844,0
63855,1
63857,0
63858,1
63861,0
63863,0
63873,0
63877,0
63885,0
63892,1
63893,1
63896,0
63898,1
63899,0
63905,0
63911,0
63912,1
63916,0
63920,1
63921,0
63923,1
63926,0
63929,1
63930,0
63933,1
63934,0
63935,1
63940,1
63941,0
63943,1
63946,1
63947,1
63950,0
63955,1
63958,0
63959,0
63961,1
63970,0
63974,0
63977,1
63978,0
63979,1
63980,0
63981,0
63984,1
63988,0
63991,0
63992,1
63997,1
63998,1
64000,0
64001,1
64002,0
64011,0
64013,0
64017,0
64018,0
64020,0
64025,0
64029,0
64030,0
64032,0
64034,0
64040,0
64048,0
64049,0
64059,0
64060,0
64063,0
64066,0
64070,0
64073,0
64076,0
64078,0
64080,0
64083,0
64095,0
64098,0
64104,0
64111,0
64112,0
64116,0
64117,0
64122,0
64123,0
64126,0
64127,0
64128,0
64129,0
64131,0
64132,0
64134,0
64135,0
64138,0
64139,0
64142,0
64144,0
64145,0
64146,0
64149,0
64153,0
64154,0
64155,0
64159,0
64160,0
64161,0
64164,0
64169,0
64171,0
64183,0
64184,0
64185,0
64187,0
64191,0
64192,0
64193,0
64201,0
64203,1
64205,0
64209,0
64214,0
64217,0
64218,0
64219,0
64220,0
64224,0
64227,0
64232,0
64233,0
64235,0
64238,1
64241,0
64244,0
64246,0
64247,0
64248,0
64250,1
64252,0
64256,0
64257,0
64266,0
64269,0
64275,0
64276,0
64278,0
64282,0
64283,0
64284,0
64285,0
64293,0
64296,0
64297,0
64299,0
64300,0
64301,0
64302,0
64304,0
64306,0
64312,0
64313,0
64316,0
64328,0
64330,0
64337,0
64338,0
64342,0
64343,0
64348,0
64352,0
64358,0
64365,0
64380,0
64381,0
64382,0
64389,0
64391,0
64392,0
64395,0
64401,0
64402,0
64406,0
64410,0
64412,0
64416,0
64419,0
64421,0
64423,0
64424,0
64426,0
64433,0
64438,0
64439,0
64444,0
64445,0
64447,0
64452,1
64454,0
64462,0
64466,0
64468,0
64469,0
64470,0
64472,0
64477,0
64478,0
64479,0
64483,0
64485,0
64487,0
64488,0
64489,0
64490,1
64492,0
64493,0
64496,0
64497,0
64500,0
64502,1
64508,0
64516,0
64518,0
64519,0
64521,1
64525,0
64526,0
64529,0
64530,0
64534,0
64536,0
64539,0
64543,0
64548,0
64554,0
64561,0
64562,0
64563,0
64564,0
64568,0
64570,0
64571,0
64572,0
64573,0
64576,0
64581,0
64582,0
64584,0
64596,0
64599,0
64602,1
64605,0
64606,0
64609,0
64611,0
64613,0
64614,0
64615,0
64616,0
64620,0
64621,0
64622,0
64623,0
64625,0
64626,0
64628,1
64629,0
64632,0
64634,0
64638,0
64640,0
64643,0
64645,0
64650,0
64652,0
64653,1
64667,0
64670,0
64675,0
64677,0
64679,0
64682,0
64688,0
64689,0
64691,0
64692,0
64704,1
64706,0
64709,0
64710,0
64711,1
64715,0
64716,1
64717,0
64718,1
64719,0
64721,0
64726,1
64728,1
64731,1
64733,1
64738,0
64739,0
64740,1
64741,0
64750,0
64753,1
64755,1
64756,0
64762,1
64764,1
64765,1
64769,1
64782,0
64786,0
64794,0
64797,0
64804,1
64815,1
64816,1
64821,1
64822,1
64831,1
64833,0
64834,1
64835,1
64841,0
64844,1
64852,0
64855,1
64861,0
64864,1
64865,0
64866,1
64869,0
64871,1
64872,1
64876,1
64878,1
64879,1
64893,0
64896,0
64897,0
64905,0
64907,0
64911,0
64914,1
64915,1
64916,0
64917,1
64920,1
64921,1
64923,1
64931,1
64933,1
64937,0
64939,0
64941,0
64943,0
64957,1
64958,0
64962,0
64969,1
64971,1
64972,1
64976,1
64978,1
64979,1
64982,1
64983,0
64985,0
64988,1
64992,1
64993,0
64995,0
64998,0
64999,1
65002,1
65003,1
65004,1
65011,1
65012,1
65013,1
65017,1
65019,1
65021,1
65022,1
65024,1
65028,1
65038,1
65040,1
65041,1
65042,1
65052,1
65062,1
65068,1
65071,1
65072,1
65073,1
65081,1
65085,1
65090,1
65093,1
65096,1
65099,1
65100,1
65104,1
65105,1
65112,1
65118,0
65120,1
65127,0
65130,1
65132,0
65134,0
65136,1
65141,1
65142,0
65144,1
65151,0
65166,0
65170,1
65173,0
65174,1
65175,1
65176,1
65187,0
65192,1
65203,1
65204,1
65207,1
65208,1
65209,1
65213,1
65216,1
65219,1
65221,1
65222,1
65224,1
65232,1
65237,1
65239,1
65240,1
65248,1
65255,1
65259,1
65261,1
65268,1
65271,1
65272,1
65273,1
65274,1
65276,1
65279,1
65280,1
65281,1
65284,1
65286,1
65287,1
65290,1
65292,1
65295,1
65297,1
65299,1
65300,1
65304,1
65306,1
65307,0
65312,1
65315,1
65321,1
65325,1
65328,1
65329,1
65330,0
65331,1
65332,1
65337,1
65346,1
65347,1
65348,1
65349,1
65351,1
65354,1
65359,1
65361,0
65367,1
65369,1
65376,1
65378,1
65380,1
65381,1
65383,0
65384,1
65386,1
65388,1
65390,1
65392,0
65393,1
65394,1
65400,0
65401,1
65404,1
65409,1
65411,1
65414,1
65418,1
65420,1
65423,1
65426,1
65432,1
65433,1
65437,1
65443,1
65444,1
65448,1
65452,1
65454,1
65462,1
65465,1
65467,1
65469,0
65474,1
65479,1
65482,1
65483,1
65484,1
65486,1
65487,1
65495,1
65501,1
65502,1
65503,1
65504,1
65505,1
65507,0
65508,1
65512,1
65513,1
65517,1
65518,0
65520,1
65521,1
65523,1
65529,1
65530,1
65531,1
65535,1
65536,1
65551,1
65556,0
65568,1
65570,1
65577,1
65578,1
65579,1
65582,1
65583,1
65586,0
65598,1
65600,1
65607,1
65608,1
65611,1
65613,1
65616,1
65617,1
65619,1
65621,1
65622,1
65624,1
65628,1
65630,1
65631,1
65634,1
65637,1
65639,1
65643,1
65645,1
65647,0
65648,1
65650,1
65652,1
65653,1
65654,0
65660,0
65666,1
